client,request_id,vendor_id,vendor_name,context_id,context_name,request_name,status,compliance_status,compliance_profile,compliance_tracking,cert_status,cert_expiration,cert_issue_date,cert_reviewed_at,cert_url,cert_flag_level,cert_flag_notes,applies_to_all,updated_at,sync_date
"Block Real Estate Services, LLC",69fdf7c762446148bd85d87b,69fded0c62446148bd848b08,"Ray's Donuts & Deli / 6tinos, LLC",69fdf21f19e1eeeaeb9ada59,"viv080 - Vivion Road Shopping Center {Vivion Road Development Company, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7c762446148bd85d880,69fded1f62446148bd8490f3,Rent-A-Center #1724,69fdf21f19e1eeeaeb9ada59,"viv080 - Vivion Road Shopping Center {Vivion Road Development Company, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7c762446148bd85d87e,69fded1762446148bd848e65,"Hoang Tran Nhat Pham, Phuoc Duc Ngo and Binh Xuan Nguyen",69fdf21f19e1eeeaeb9ada59,"viv080 - Vivion Road Shopping Center {Vivion Road Development Company, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf7c762446148bd85d87f,69fded1c62446148bd84901b,"Office Max, Inc #472",69fdf21f19e1eeeaeb9ada59,"viv080 - Vivion Road Shopping Center {Vivion Road Development Company, LLC}",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a07292ff523b35823695c0a,6a07292ff523b35823695c09,US PHYSICAL THERAPY INC,,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072934f523b35823695d45,6a072934f523b35823695d44,"LYNTEC, INC. / RDC, INC. (EXPANSION)",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072937f523b35823695e08,6a072937f523b35823695e07,"GNC HOLDINGS, LLC",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a07293bf523b35823695f25,6a07293bf523b35823695f24,"CMA GLOBAL, INC. DBA CMA",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a07293df523b35823695f75,6a07293df523b35823695f74,"ENVY SALON / GREEN WITH ENVY, LLC",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a07293ef523b35823695ff7,6a07293ef523b35823695ff6,B-ENVIED SALON / DAVID M & LISA WALLA,,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072941f523b35823696088,6a072941f523b35823696087,REGAL DISTRIBUTING CO,,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072941f523b35823696092,6a072941f523b35823696091,"PROFESSIONAL TOXICOLOGY SERVICES, INC. (FKA KAMMERER )",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072941f523b358236960ab,6a072941f523b358236960aa,"SPORTSMAN'S CAP / PROMOTIONAL HEADWEAR INTERNATIONAL, INC.",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072941f523b358236960c4,6a072941f523b358236960c3,"HCA AKA COLLEGE PARK ENDOSCOPY CENTER, LLC",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072942f523b358236960f6,6a072942f523b358236960f5,NITTO AUTOMOTIVE,,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072943f523b3582369610f,6a072943f523b3582369610e,DOLLAR GENERAL,,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072944f523b35823696169,6a072944f523b35823696168,"DISCOUNT TIRE / HALLE PROPERTIES, INC.",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a072979f523b35823696f7b,6a072979f523b35823696f7a,"FIRST WATCH RESTAURANTS, INC.",,,Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a16fbc62c0af08c023ab6af,6a16fbaf1814afc0f5360986,"Dr. Robert Browne, DDS",69fdef0802bb2c42a879cab4,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a16fdd132d89b0ceba8097d,6a16fd4062a03ce510d12d9b,"Liberda Consulting, LLC",69fdef0c3b208288e0a796fa,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1705bf2c0af08c023ad892,69fded1a62446148bd848f85,"McShane & Brady, LLC",6a170535da8b4807522414f6,"3rd299 - Delaire KC, LLC - Westport Building - 4006 Central (Office, 2nd floor)",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711182c0af08c023b0c9f,6a170f97efde9f2154ab7751,Vitale Realtors,69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711372c0af08c023b0d51,6a170fafee5ef0b8dcf50e8a,Tom Platt Residence,69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711586bce9a8c3c1c8db8,6a170fd6da8b48075226ce37,"Page Communication, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a17117b6bce9a8c3c1c8e78,6a170fecda8b48075226d712,WLM Warehouse,69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711956bce9a8c3c1c8eac,6a171003ee5ef0b8dcf522cf,"Pop! Vintage Furniture & Accessories, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711b76bce9a8c3c1c8f3e,6a171027da8b48075226e443,Wearhouse Vintage / Madalynn Ramirez & Lily Davis,69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711e0bf28cb6a86a2fb13,6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711e6bf28cb6a86a2fb47,6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711ec32d89b0ceba80e8c,6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711f22c0af08c023b0ed2,6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1711fdbf28cb6a86a2fbb8,6a17103e4ee870c0f8575639,"WGN & Associates, LLC",69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a17125fbf28cb6a86a2fc3c,6a17105b1814afc0f53b2a39,Computers To Go / Scott Petrak,69fdef2cbf1df2fe96920b3f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a171349bf28cb6a86a30436,6a072930f523b35823695c72,Taikan Development Corporation,69fdef31e45e7dcf5c4328bd,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1713502c0af08c023b6ecb,6a17132fefde9f2154ac6af4,The Underground Lab / Animal Kingdom Athletics,69fdef31e45e7dcf5c4328bd,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a171b322c0af08c023c2786,69fded2362446148bd849279,"Vakok Asian Market, LLC",69fdef3f3b208288e0a7a0f6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1725eabf28cb6a86a39897,69fded2362446148bd849252,UMB Bank N.A.,69fdf22b19e1eeeaeb9add38,wjb111 - WJB Investment Co. (Parking Lot),Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a173db82c0af08c023db59f,69fded1662446148bd848e1d,Great Rivers Associates,69fdef5103a2257cd27d9981,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a174875bf28cb6a86a6046c,69fded1f62446148bd849123,Safari Mart,69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a17493c6bce9a8c3c20a95c,69fded2062446148bd84914d,"SERC Physical Therapy / SERC Rehabilitation Partners, LLC",69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a174c1bbf28cb6a86a73529,69fded1862446148bd848eb9,JP Morgan Chase Bank,69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a174c6c24dcd300522256cb,6a174c521814afc0f550857c,"Money N Minutes / Z & H Holding, LLC",69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a174c75bf28cb6a86a73720,6a174c5f68ca7e99894e866e,"Party Time Liquor / LEXMI, LLC",69fdef653b208288e0a7a89f,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a174f976bce9a8c3c222c44,69fded1b62446148bd848f9a,"510 Counseling Group / Melissa Winston, LLC",69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a174f976bce9a8c3c222c45,69fded1b62446148bd848f9a,"510 Counseling Group / Melissa Winston, LLC",69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1750f1bf28cb6a86a7e9ce,6a1750d2df078f8120119232,Dr. Julia Loecker Dentistry,69fdef6abf1df2fe969214c6,,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8c,69fded2462446148bd8492c1,World Acceptance Corporation,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f8a,69fded1d62446148bd849054,Papa's Partners LLC,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f87,69fded0d62446148bd848b71,Anthony Vasquez,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",69fdf75c62446148bd855f88,69fded1362446148bd848d24,Dollar Tree #03352,69fdf5c2e84e20262bb42483,3rd979,Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
"Block Real Estate Services, LLC",6a1705bf2c0af08c023ad892,69fded1a62446148bd848f85,"McShane & Brady, LLC",6a170535da8b4807522414f6,"3rd299 - Delaire KC, LLC - Westport Building - 4006 Central (Office, 2nd floor)",Insurance Request,active,non_compliant,Block Requirements,true,,,,,,,,,2026-05-27,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030ca,69f0f3c5beb6279e947be107,"Structure Tone, LLC",69f10c28beb6279e947be4c9,"DFW1DC4 - QTS Irving DC4, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 25M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030c7,69f0f3c5beb6279e947be102,Rogers-O-Brien Construction Company Ltd.,69f10c28beb6279e947be4ca,"DFW1DC5 - QTS Irving DC5, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 25M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030c8,69f0f3c5beb6279e947be102,Rogers-O-Brien Construction Company Ltd.,69f10c28beb6279e947be4cb,"DFW1DC6 - QTS Irving DC6, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 25M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030c9,69f0f3c5beb6279e947be102,Rogers-O-Brien Construction Company Ltd.,69f10c28beb6279e947be4cc,"DFW2DC3 - QTS Dallas I DC3, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 25M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030cb,69f0f3c5beb6279e947be111,Whitting-Turner Contracting Company,69f10c28beb6279e947be4ce,"MAN1DC6 - QTS Manassas I DC6, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 25M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030cc,69f0f3c5beb6279e947be111,Whitting-Turner Contracting Company,69f10c28beb6279e947be4cf,"NAL1DC2 - QTS New Albany I DC2, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 25M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e4,69f0f3c4beb6279e947be0e9,"Gray Construction, Inc.",69f10c28beb6279e947be4d0,"NAL2DC1 - QTS New Albany II DC1, LLC",Insurance Request,active,non_compliant,Standard 6,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e5,69f0f3c4beb6279e947be0e9,"Gray Construction, Inc.",69f10c28beb6279e947be4d1,"NAL2DC2 - QTS New Albany II DC2, LLC",Insurance Request,active,non_compliant,Standard 6,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030df,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4d2,"ATL2DC10 - QTS Fayetteville II, DC9-10, LLC",Insurance Request,active,non_compliant,Standard 16,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e8,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4d3,"ATL2DC2 - QTS Fayetteville I DC1-2, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030c6,69f0f3c4beb6279e947be0e4,Gilbane Building Company,69f10c28beb6279e947be4d6,"CLT1DC1 - QTS York I, LLC",Insurance Request,active,non_compliant,Standard 1 with Drone Liability,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030f2,69f0f3c5beb6279e947be0fd,M. A. Mortenson Company,69f10c28beb6279e947be4d7,"CHI1DC1 - QTS Chicago I DC1, LLC",Insurance Request,active,non_compliant,Standard 9,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030d4,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4d8,"MAN1DC4 - QTS Manassas I DC4, LLC",Insurance Request,active,non_compliant,Standard 11,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e0,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4d9,"ATL2DC5 - QTS Fayetteville I, LLC",Insurance Request,active,non_compliant,Standard 17,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030ef,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4d9,"ATL2DC5 - QTS Fayetteville I, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030eb,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4db,"RIC3DC2 - QTS Richmond III DC2, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030ec,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4dc,"RIC3DC3 - QTS Richmond III DC3, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030ce,69f0f3c4beb6279e947be0df,Evans General Contractors LLC,69f10c28beb6279e947be4df,"DEN1DC1 - QTS Aurora, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 50M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e3,69f0f3c5beb6279e947be111,Whitting-Turner Contracting Company,69f10c28beb6279e947be4e0,"NAL1DC1 - QTS New Albany I DC1, LLC",Insurance Request,active,non_compliant,Standard 4,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e2,69f0f3c4beb6279e947be0da,"Clayco, Inc.",69f10c28beb6279e947be4e1,"PHX2DC4 - QTS Phoenix II DC4, LLC",Insurance Request,active,non_compliant,Standard 4,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030de,69f0f3c4beb6279e947be0da,"Clayco, Inc.",69f10c28beb6279e947be4e2,"ATL2DC9 - QTS Fayetteville II, DC9-10, LLC",Insurance Request,active,non_compliant,Standard 15,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e6,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4e3,"ASH1DC2 - QTS Investment Properties Ashburn, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030cf,69f0f3c4beb6279e947be0df,Evans General Contractors LLC,69f10c28beb6279e947be4e4,"DEN1DC2 - QTS Aurora I DC2, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 50M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030cd,69f0f3c4beb6279e947be0df,Evans General Contractors LLC,69f10c28beb6279e947be4e5,"CLT1DC2 - QTS York I, LLC",Insurance Request,active,non_compliant,Standard 10 - UMB 50M,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030d5,69f0f3c5beb6279e947be107,"Structure Tone, LLC",69f10c28beb6279e947be4e6,"DFW2DC2 - QTS Dallas I DC2, LLC",Insurance Request,active,non_compliant,Standard 12,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030d6,69f0f3c5beb6279e947be107,"Structure Tone, LLC",69f10c28beb6279e947be4e7,"DFW2DC4 - QTS Dallas I DC4, LLC",Insurance Request,active,non_compliant,Standard 12,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e7,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4e8,"ASH2DC2 - QTS Lockridge DC2, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030db,69f0f3c5beb6279e947be0f8,"Layton Construction Company, LLC",69f10c28beb6279e947be4e9,"SLC1DC1 - QTS Eagle Mountain 1, LLC",Insurance Request,active,non_compliant,Standard 14 with Cyber Liability,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030da,69f0f3c4beb6279e947be0d5,Brasfield & Gorrie L.L.C.,69f10c28beb6279e947be4ea,"ATL2DC3 - QTS Fayetteville I, LLC",Insurance Request,active,non_compliant,Standard 14 with Drone Liability,true,,,,,,,,,2026-05-26,2026-05-27
QTS Data Centers,6a15b733bd30da3db41030e9,69f0f3c5beb6279e947be0ee,"HITT Contracting, Inc.",69f10c28beb6279e947be4ec,"MAN1DC5 - QTS Manassas DC-5, LLC",Insurance Request,active,non_compliant,Standard 7,true,,,,,,,,,2026-05-26,2026-05-27
